Word	Local clustering
naughton	0.0
nausea	0.0
naval	0.1727
navarre	0.6667
navarro-valls	0.4286
navigation	1.0
navy	0.1661
nawaf	0.1071
nawaq_alhamzi	0.3333
nawoor	1.0
nayef	0.3268
nazarbayev	0.5
nazi	0.0278
nazirullah	0.4
nazism	0.0
nba	0.1667
nbc	0.2521
nbc-television	0.6667
neal	0.6786
near	0.3631
near-normal	1.0
near-real	1.0
near-term	0.3
nearby	0.1655
nebraska	0.24
necdet	1.0
necessary	0.3257
necessity	0.0667
neck	0.0
ned	0.0
need	0.1646
needle	0.0
needy	0.4286
neels	0.0
nefarious	0.0
negative	0.2511
negligible	0.0
negotiate	0.0
negotiating	0.0
negotiation	0.3494
negotiator	0.2949
negroponte	0.5641
nehm	0.6667
nei	0.1
neidl	0.3333
neighbor	0.1888
neighborhood	0.1936
nelson	0.098
nematullah	1.0
nemtsov	0.4286
neo	0.0
neo-nazi	0.1667
neophyte	0.3333
nepal	0.6667
nepalese	1.0
nerve	0.2364
nerve-center	0.8
nerve-racking	0.3333
nervous	0.3238
nervousness	0.3736
nest	0.3333
net	0.3533
netanyahu	0.5278
netegrity	1.0
netherland	0.3056
network	0.1257
neutral	0.1985
neutrality	0.2949
nevada	0.281
nevis	0.0
new	0.0915
new-found	0.3333
new-style	1.0
new_jersey	0.1392
new_jersey-based	0.0
new_york	0.0662
new_york-area	1.0
new_york-based	0.2417
new_york-new_jersey	1.0
new_york.casualties	0.0
new_york/new_jersey	0.0
new_yorker	0.13
new_yorkers	0.1785
newark	0.4238
newark-to-san_francisco	1.0
newbold	0.4667
newcomer	0.0
newell	0.0
newfoundland	0.0
newfoundland-labrador	0.0
newman	0.5
news	0.091
newscast	0.0
newshour	0.0
newspaper	0.1139
newsreader	0.0
newsroom	0.6429
newsstand	0.0
newsweek	0.3783
next	1.0
next-door	0.2778
nfl	0.0
ngo	0.6
nguyen	0.1733
niaid	0.0
nic	0.3333
nicaragua	0.3
nice	0.0667
nichol	0.3333
nichola	0.0
nicholas	1.0
nichols	0.3419
nick	1.0
nickelodeon	0.0
nickle	0.4444
nickname	0.1667
nidal	0.5238
nifaze	1.0
nigel	0.4667
nigeria	0.3571
nigerian	0.4242
night	0.1619
night-vision	1.0
nightclub	0.0
nightline	0.0
nightly	0.4242
nightmare	0.1908
nightmarish	0.5
nighttime	0.3214
nikkei	0.6
nikolidis	1.0
nile	0.0952
nimbleness	0.0
nine	1.0
nine-day	1.0
nine-one-one	0.0
nine-year	0.6
nine-year-old	1.0
nippon	0.3929
niro	0.3333
nirupama	1.0
nissan	0.3333
nita	1.0
niyazov	0.3485
nizamuddin	1.0
nnsa	0.3333
no	0.2831
no-brainer	0.0
no-fly	0.4
no-nonsense	1.0
no_more	0.2143
noaa	0.2778
noah	0.0
nobel	0.2527
nobility	0.0
noble	0.2
nod	0.0667
node	0.3333
noho	0.6667
noisy	0.2
nolan	0.3333
nom	0.5357
nomad	1.0
nominate	0.6
nomination	0.15
nominee	0.2143
non-afghanis	0.0
non-afghans	0.0
non-american	1.0
non-combat	0.8333
non-confrontational	0.0
non-cooperative	1.0
non-economic	1.0
non-essential	0.5
non-fatal	0.0
non-governmental	0.3333
non-hodgkin	0.0
non-immigrant	1.0
non-islamic	1.0
non-israeli	1.0
non-military	0.0
non-muslims	0.4
non-nato	1.0
non-partisan	1.0
non-pashtuns	0.0
non-passengers	0.0
non-precision	0.0
non-profit	0.3273
non-stock	1.0
non-stop	1.0
non-taliban	0.0
non-united_states	0.6667
non-violent	0.0
nonbinding	0.5238
noncombatants	0.0
nonconfrontational	0.0
noncontagious	1.0
nonessential	0.1667
nonfarm	1.0
nonlethal	0.6667
nonmedical	0.6667
nonprofit	0.3333
nonproliferation	0.0
nonpublic	0.0
nonrefundable	0.6667
nonstop	0.3333
nontoxic	0.0
nontraditional	0.0
noon	0.2688
noontime	1.0
noor	0.4643
noose	0.4359
norbert	0.0
norfolk	0.2381
noriega	1.0
norm	0.8333
norma	0.0
normal	0.1721
normalcy	0.2745
normality	0.0
normalization	0.3333
norman	0.4
norman_mineta	0.4901
norris	0.0
north	0.1562
northeast	0.3473
northeastern	0.2684
northern	0.1376
northern_alliance	0.1449
northernmost	1.0
northwest	0.3351
northwestern	0.21
norton	0.0667
norway	0.0
norwegian	0.2198
norwood	0.2667
nose	0.2778
nostradamus	0.3333
not_much	0.0
notable	0.0
notation	0.0
note	0.1739
note-bound	0.0
notebook	0.0
notice	0.2812
noticeable-to-canadians	1.0
notification	0.4222
notify	0.3333
notion	0.4722
notorious	0.0
nov	0.2246
nova	0.7333
novak	0.0
novel	1.0
november	0.1961
novice	0.0
novorossiisk	1.0
novosibirsk	0.6222
now-demolished	1.0
now-destroyed	1.0
npd	0.6667
nrc	0.5
nrc-supervised	0.5
nro	0.1667
nsa	0.5
nuclear	0.1391
nuclear-armed	0.2667
nuclear-capable	1.0
nuclear-power	1.0
nuclear-powered	0.2667
nucleus	0.0
nuevo	0.0
nugget	0.0
numb	0.25
number	0.1404
numeral	0.0
numerous	0.2385
nunn	0.5
nur	1.0
nurse	0.1417
nursultan	1.0
nussbaum	0.6667
nut	0.0
nutrient	0.0
nutritious	1.0
ny1	0.2143
nybot	0.1828
nyc	1.0
nycc	1.0
nymex	0.2545
nypd	0.0
nyse	0.1882
nyu	0.5333
o'bannon	0.381
o'connor	0.2727
o'hare	0.4269
o'neill	0.321
o'rourke	0.5
o'toole	0.3333
o.j	0.0
oak	0.0952
oakland	0.1667
oakland-san_francisco	0.3333
oakley	0.1333
oakville	1.0
oath	0.1667
obaidullah	0.6667
obasanjo	0.4242
obedience	0.0
obelisk	0.0
obituary	1.0
object	0.3571
objection	0.2121
objective	0.2063
obligation	0.4667
obligatory	1.0
obscene	0.6667
obscenity	0.0
observance	0.2747
observation	0.3579
observatory	0.1364
observe	0.3333
observer	0.25
obstacle	0.3333
obstetric	0.4
obtain	0.2143
obvious	0.3297
occasion	0.2879
occasional	0.1333
occupant	0.2667
occupation	0.2591
occupational	0.1667
occupier	0.0
occupy	0.4615
occur	0.3333
occurrence	1.0
ocean	0.3423
oceanic	1.0
oct	0.1922
october	0.1734
oddi	0.0
odds	0.1364
odeh	0.25
odious	0.0
odor	0.0
oecd	0.0
oecussi	0.0
of	0.171
off	0.3636
off-airport	1.0
off-duty	0.3333
off-hours	0.3333
off-site	0.4632
off-target	1.0
offence	0.3
offender	1.0
offense	0.3111
offensive	0.3238
offer	0.1796
office	0.0853
officer	0.1019
official	0.0759
offload	0.0
offner	0.5
offshore	0.1905
offsite	0.8056
offspring	0.0
offut	0.3333
offutt	0.4
ohio	0.0474
oic	0.5
oil	0.1041
oil-for-food	1.0
oil-laden	0.0
oil-producing	0.0
oil-rich	0.3399
okaz	0.75
okinawa	0.3333
oklahoma	0.2065
oklahoma_city	0.4
old	0.1412
oldsmobile	0.1667
oleg	0.0
oleksander	1.0
olive	0.0
olivia	0.0
olivier	1.0
olmert	0.5
olsen	0.1667
olson	0.3118
olster	1.0
olusegun	1.0
olympian	0.6667
olympic	0.4
omagh	0.8571
omaha	0.2222
oman	0.1667
omani	0.2
omar	0.1729
omari	0.4286
omega	0.3333
omid	1.0
ominous	0.381
on-board	0.1429
on-going	0.3333
on-site	0.25
on-the-spot	0.6667
once-bustling	0.6667
once-in-our-history	0.0
once-mandatory	1.0
once-mighty	0.7273
once-vibrant	0.0
one	0.1835
one-day	0.1795
one-eyed	0.6429
one-month	0.6
one-on-one	1.0
one-page	0.0
one-quarter	1.0
one-style	1.0
one-time	0.2564
one-to-one	1.0
one-way	0.0
one-week	1.0
one-year	0.3333
one_or_more	0.3187
onetravel.com	0.0
ongoing	0.2874
online	0.1946
onlooker	0.0
only	0.1531
onset	0.3111
onslaught	0.38
ontario	0.1111
onus	1.0
op	1.0
opec	1.0
open	0.1588
open-air	0.0
open-ended	0.4
open-outcry	0.0
opener	0.0
opera	0.3
operandi	0.0
operate	0.197
operation	0.1159
operational	0.2852
operative	0.5556
operator	0.2195
opiate	1.0
opinion	0.2332
opium	0.3056
oppenheimer	0.4
oppenheimerfunds	1.0
opponent	0.3444
opportune	1.0
opportunist	0.7
opportunity	0.2837
oppose	0.6389
opposite	1.0
opposition	0.1269
opposition-controlled	0.3333
opposition-held	0.2727
oppress	1.0
oppression	0.2909
oppressive	0.6
oppressor	1.0
oprah	0.0
optempo	0.0
optimism	0.2545
optimistic	1.0
option	0.1745
opulent	0.6667
oracle	0.1833
oral	0.4
orange	0.2115
orator	1.0
orchestra	0.3333
orchestrate	0.619
ordeal	0.3333
order	0.1529
orderly	0.0
ordinary	0.2963
ordnance	0.0714
ore	0.0
oregon	0.3333
organ	0.2
organise	0.0
organization	0.1496
organizational	0.7
organize	0.2338
organized	0.2667
organizer	0.1958
orgy	1.0
orient	1.0
orientation	0.0
origin	0.2802
original	0.2967
orihuela	0.3333
orlandella	0.5
orlando	0.3583
orleans	0.7
orr	0.0
orrin_hatch	0.5238
orthodox	1.0
oruzgan	1.0
osagiede	0.0
osama	0.247
osbat	1.0
oscar	0.0
osha	1.0
oshima	0.4667
oslo	0.0
osman	0.3333
ospina	0.0
ostroff	0.5238
othman	1.0
otmar	1.0
ottawa	0.2222
otterbourg	0.4762
otto	1.0
ouannes	0.0
ounce	0.0889
oust	0.3818
ouster	1.0
out	1.0
out-of-control	1.0
out-of-town	0.3333
outage	0.0
outbreak	0.2561
outburst	0.1667
outcome	0.4583
outcry	0.2
outdated	1.0
outdoorsman	1.0
outer	0.3333
outfit	1.0
outflow	0.0
outgo	0.3077
outgrowth	0.3333
outlaw	0.1795
outlay	0.5
outlet	0.3791
outlie	1.0
outline	0.0
outlook	0.1477
outmoded	1.0
outpost	1.0
outpour	0.2545
output	0.5
outrage	0.3333
outrageous	0.4762
outreach	0.3
outright	0.0
outset	0.2222
outside	0.237
outsider	0.1786
outskirts	0.2804
outsourcing	0.8333
outspeak	1.0
outstretch	0.6667
outstrip	0.6667
oval	0.3333
oval_office	0.3333
ovation	0.0
over-flights	0.0
over-hasty	0.5
over-sized	1.0
over-the-counter	0.2
overall	0.1564
overarch	0.0
overburden	0.619
overcast	1.0
overcome	1.0
overcrowd	0.0
overflight	0.3333
overflow	0.2424
overhaul	0.4167
overhead	0.3333
overhear	0.0
overload	1.0
overlook	1.0
overnight	0.2718
overreaction	0.0
override	1.0
overseas	0.36
oversight	0.2371
oversized	0.1667
overt	0.2692
overtake	1.0
overthrow	0.4545
overtime	0.3333
overture	0.4667
overturn	0.0
overwhelm	0.316
owhali	0.2667
own	0.1326
owner	0.1036
ownership	0.0
oxfam	0.6667
oxide	0.0
oxley	0.3333
oxus	0.5
oxygen	0.1667
p	0.8
p.m	0.1884
pa	0.0
pace	0.2918
pacific	0.1822
pacifist	0.1636
pack	0.1323
package	0.1232
packet	0.0
pact	0.1931
pad	0.2308
padraig	1.0
page	0.2016
pageant	0.6667
pager	0.0
pain	0.2877
painful	0.2424
painstaking	1.0
painter	0.0
pair	0.2035
pakistan	0.0994
pakistan-afghan	0.0
pakistan-afghanistan	1.0
pakistan-backed	1.0
pakistan-based	0.4261
pakistan-ruled	0.3333
pakistan-sponsored	0.0
pakistani	0.1612
pakistani-afghan	0.0
pakistani-based	0.6
paktia	0.4909
pal	0.0
palace	0.1333
pale	0.6
palestine	0.1398
palestinian	0.1377
palestinian-controlled	0.4
palestinian-israeli	0.3333
palestinian-ruled	0.2576
pall	0.0
pallet	0.5
pallister	0.0
palm	0.4632
palpable	1.0
pam	0.1111
pamphlet	0.1429
pan	0.475
pan-european	0.3333
panacea	0.0
panam	1.0
panama	0.0545
panel	0.2429
panetta	0.0667
panic	0.1765
panic-related	1.0
panic-stricken	0.5
panicky	0.1905
panjsher	0.0
panjshir	0.0
panoply	1.0
pant	0.6667
pantheon	0.5
papal	0.1
paper	0.1628
paperwork	0.6111
par	0.0
parachute	0.2215
parachutist	0.0
parade	0.206
parallel	0.1667
paralysis	0.1389
paralyze	0.4167
paramedic	0.3333
parameter	0.3333
paramilitary	0.2381
paramount	0.25
paranoia	1.0
paraphernalia	1.0
paratrooper	0.0833
parcel	0.1667
pare	0.0
pared-down	0.6
parent	0.1022
parenthood	0.5
pariah	1.0
paris	0.1903
paris-based	0.8
parisian	1.0
park	0.1089
parking	0.2053
parlance	0.0
parliament	0.1684
parliamentary	0.1333
parlor	0.0
parmley	1.0
parole	0.1667
part	0.1008
part-owner	1.0
part-time	0.6515
partial	0.1985
participant	0.2722
participate	0.2889
participation	0.245
particle	0.5333
particular	0.2705
parting	0.0
partisan	0.2545
partisanship	0.0
partition	1.0
partner	0.2502
partnership	0.1636
party	0.1445
party-line	0.6667
pasha	0.5
pashto	0.3273
pashtu	0.3333
pashtun	0.2244
pashtun-dominated	1.0
pashtunwali	0.0
pasni	0.4
paso	0.5
pass	0.2432
passage	0.25
passenger	0.0963
passenger-screening	1.0
passer-by	1.0
passerby	0.0
passion	0.0
passionate	0.0
passport	0.1156
past	0.1435
pasteur	0.5
pastor	0.2
pastrana	1.0
pat	0.5
pataki	0.4286
patch	0.3333
patchwork	0.5
patent	0.2121
path	0.2301
pathogen	0.2857
patience	0.3799
patient	0.1992
patriarch	0.4615
patricia	0.3333
patrick	0.1842
patriotic	0.1067
patriotic-colored	0.0
patriotism	0.17
patrol	0.2212
patron	0.2424
patten	0.1429
pattern	0.2254
patterson	0.3333
patty	1.0
paul	0.1755
paulo	1.0
pause	0.3833
pavement	0.4
paw	0.1
paxton	0.0
pay	0.1809
payback	1.0
paycheck	0.0
paydirect	1.0
payload	0.1667
payment	0.0784
payoff	0.0
payout	0.2667
paypal	0.1429
payroll	0.2683
pb	0.0
pbs	0.1786
pcr	0.0
pdt	1.0
pea	0.3333
peace	0.1352
peace-breaking	0.0
peace-keeping	1.0
peace-loving	0.6429
peaceable	0.0
peaceful	0.1508
peacekeeper	0.3333
peacekeeping	0.3476
peacemaker	0.5
peacetime	0.4286
peak	0.2424
peak-hour	0.0
peal	1.0
peanut	0.0
pearl_barbor	0.2447
pearson	0.6667
pecker	0.2879
peddle	1.0
pedestrian	0.117
pedigree	0.0
pedro	0.0
peek	0.0
peer	0.0
peg	0.0
peggy	0.0
peleliu	0.0762
pelham	0.0
pellet	0.0
pelosi	0.75
pen	0.1
penacilin	0.0
penalty	0.1818
pend	0.2586
pendulum	0.5
penetrate	0.6071
penicillin	0.25
peninsula	0.2398
penn	0.6667
pennsylvania	0.2054
penny	0.6
pensacola	0.0
pension	0.5
pentagon	0.1297
pentagon.the	0.7333
pentbomb	0.0
penttbom	0.3333
people	0.0485
pepper	0.2
perceive	0.0833
percent	0.0938
percentage	0.2319
perception	0.3214
perch	0.1667
peres	0.4103
perestold	1.0
perfect	0.0
perform	0.2667
performance	0.1825
performer	0.6667
peril	0.5
perilous	0.2
perimeter	0.2826
period	0.1703
perjury	0.0
perk	0.0
perkins	0.6364
perle	0.4
permanent	0.2989
permission	0.2328
permit	0.094
perpetration	0.6667
perpetrator	0.29
perpetual	0.0
perri	0.0
perry	0.3333
persecute	0.0
persecution	0.0
persian	0.7333
persistence	0.0
persistent	1.0
person	0.1324
personal	0.1026
personality	0.6667
personalize	1.0
personnel	0.1919
perspective	0.2444
persson	0.7
persuade	1.0
persuasion	0.0
persuasive	1.0
peru	0.152
pervais	1.0
pervasive	0.0
perverse	0.0
pervez	0.4118
pesce	1.0
peshawar	0.2963
peso	0.0
pesquera	0.4667
pessimistic	0.0
pesticide	0.2667
pestilence	1.0
pet	0.0
pete	0.1667
peter	0.0773
petersburg	0.6667
peterson	0.0
petition	0.0
petkus	1.0
petrochem	0.5
petroleum	0.3392
petrolina	0.0
petronas	0.6667
petty	0.1538
peyrard	0.6667
pfc	0.0
pfizer	0.0
phantom	0.0
pharmaceutical	0.2308
pharmacia	1.0
pharmacist	0.0
pharmacy	0.0
phase	0.3195
phase-in	0.0
phd	0.0
phelps	0.7
phenomenon	0.2222
phil	0.175
philadelphia	0.1613
philadelphia-based	1.0
philip	0.2179
philippine	0.3233
philippines	0.2616
phillip	0.6667
philosopher	0.0
philosophical	0.0
phls	0.0
phoenix	0.1053
phone	0.1523
phony	1.0
photo	0.1933
photo-editor	0.3
photocopy	1.0
photograph	0.1469
photographer	0.2381
phrase	0.3
phyllis	0.0
physical	0.1775
physician	0.2207
pia	0.3333
piano	0.3333
pick	0.2143
pick-up	0.2778
pickup	0.6667
picture	0.109
picture-postcard	1.0
picturesque	1.0
piece	0.142
piece-by-piece	0.0
pier	0.1618
pierre	0.0
pietropaoli	0.7333
pietsch	0.3
pig	0.1667
piggy	0.0
pile	0.1976
pilgrimage	1.0
pill	0.3333
pillage	0.6667
pillar	0.3684
pilot	0.1159
pilotless	1.0
pin	0.2
pink	0.3333
pinpoint	0.5714
pint	0.8333
piotr	1.0
pipe	0.2667
pipeline	0.152
piper	0.2778
pique	1.0
pir	1.0
piracy	0.5333
pirate	0.6667
piringer	0.3333
pistol	0.2
pit	0.0
pitch	0.1667
pitched	1.0
pitcher	0.0
pitt	0.5303
pittsburgh	0.3311
pivotal	0.3333
piyarey	0.0
pizza	0.0
pkk	0.0
placard	0.2364
place	0.1425
placement	1.0
plague	0.0
plain	0.1471
plain-clothed	1.0
plain-clothes	0.8889
plain-spoken	1.0
plainclothes	0.6667
plainsboro	0.0
plaintiff	0.4762
plan	0.1271
plane	0.084
planet	0.0
planner	0.3579
planning	1.0
plant	0.126
plasma	0.0
plastic	0.0738
plate	0.2
platelet	0.0
platform	0.0892
plaugher	0.2545
plausible	0.0
play	0.1081
playbook	0.0
player	0.133
playoff	0.0
plaza	0.2157
plc	0.1572
plea	0.3333
plead	0.6667
pleasant	0.0
please	1.0
pleasure	0.0
plebiscite	0.0
pledge	0.3356
plemons	0.0
plenty	0.0
plight	0.2692
plo	0.0
plot	0.2338
plotter	0.6667
plow	1.0
ploy	0.0
plug	0.3333
plume	0.183
plummet	0.3333
plunder	0.4
plunge	0.1833
pluralist	0.0
plus	0.2029
plush	1.0
pm_blair	0.3791
pnc	0.5
pneumonia	0.0
pocket	0.194
podium	0.25
poignant	0.0
point	0.1259
point-blank	0.0
poison	0.3929
poland	0.0
pole	0.0
police	0.0799
policeman	0.1607
policy	0.1307
policy-setting	1.0
policymaker	0.4727
polio	0.2
polish	0.0
politburo	1.0
political	0.1132
politician	0.1617
politics	0.2026
poll	0.2024
pollster	0.2222
pollution	0.2667
polly	1.0
polychlorinated	0.0
polygerinos	0.5
polymerase	0.3333
pomegranate	0.3333
pontiac	0.25
pool	0.0968
poor	0.2535
pop	0.1667
popalzai	1.0
popcorn	0.0
pope	0.1634
poppy	0.0
populace	0.0
popular	0.0903
popularity	0.0
populate	0.4762
population	0.2482
populist	1.0
populous	0.366
pore	0.0
poretz	0.2857
pork	0.1
pornographic	0.1
pornography	1.0
porous	0.3
port	0.1441
portable	0.5714
portal	1.0
porter	0.0
portfolio	0.1556
portion	0.2763
portland	0.2562
portland-based	1.0
portrait	0.25
portrayal	1.0
portugal	0.1667
posada	1.0
pose	0.3333
position	0.1674
position-monitoring	0.0
positive	0.2586
posse	0.0
possess	0.2865
possession	0.1682
possibility	0.2107
possible	0.1355
post	0.1986
post-1996	0.0
post-attack	0.3571
post-attacks	1.0
post-cold	0.6667
post-dawn	1.0
post-election	1.0
post-taliban	0.2614
post-war	0.4
post-world_war_2	0.3571
post/abc_news	1.0
postal	0.1965
postcard	0.0667
poster	0.2865
posting	1.0
postmark	0.1754
postmaster	0.4545
postpone	0.6
postponement	0.3333
posture	0.1667
postwar	0.0
potasnik	0.3333
potato	0.0
potency	0.6667
potent	0.2783
potential	0.1483
potentially-deadly	0.0
potomac	0.4316
potter	0.2963
potts	0.0
pouch	0.3889
poughkeepsie	0.0
poultry	0.0
pound	0.3074
pour	0.2667
poverty	0.1238
poverty-stricken	1.0
powder	0.166
powder-laced	1.0
powder-like	1.0
powdery	0.3676
powell	0.2216
power	0.1274
power-of-attorney	0.0
powerbase	1.0
powerbrokers	0.0
powerful	0.2776
practical	0.15
practice	0.1647
pradesh	1.0
prague	0.2857
praise	0.3305
prank	1.0
prankster	0.2
pray	0.0
prayer	0.1687
pre-approved	0.5
pre-attack	0.3333
pre-dawn	0.5278
pre-emptive	0.0
pre-planned	1.0
pre-taped	0.0
pre-world_trade_ctr	0.6667
preach	1.0
preacher	0.5
precarious	0.0
precaution	0.213
precautionary	0.4655
precede	0.0
precedent	0.0667
precious	0.219
precise	0.2633
precision	0.2222
precision-guided	0.8
preclude	0.0
predator	0.2451
predecessor	0.4
predicament	0.8214
predication	0.0
predict	1.0
prediction	0.1667
preemptive	0.5
prefer	0.0
preflight	0.0
prejudice	0.0
prelate	1.0
preliminary	0.229
prelude	0.0
premature	0.6667
premature.afghanistan	1.0
premeditate	0.3333
premier	0.2222
premiere	0.1667
premise	0.0
premises	0.3333
premium	0.2198
prenatal	0.3333
preparation	0.2263
prepare	0.3479
preparedness	0.3314
preparer	1.0
prerecord	0.7619
prerequisite	1.0
prerogative	0.3333
pres_bush	0.058
pres_bushial	0.2736
prescribe	1.0
preseason	0.0
presence	0.2338
present	0.2044
presentation	0.3333
presenter	1.0
preserve	1.0
presidency	0.2413
president	0.0611
presidential	0.1621
press	0.2029
pressure	0.2072
pressure-treated	0.3333
prestige	0.0
prestigious	1.0
presume	1.0
presumption	0.0
presumptive	0.5
pretend	0.0
pretext	0.1786
pretoria	0.0
pretty	0.3333
prevail	0.2
prevent	0.2241
preventative	0.4
prevention	0.304
preventive	0.375
previous	0.2309
price	0.1103
prices.the	1.0
pride	0.2053
priest	0.2444
primary	0.1967
prime	0.1513
prime-time	0.5111
primitive	0.6
primrose	1.0
prince	0.2257
princeton	0.2764
principal	0.3077
principle	0.1895
print	0.2316
printer-friendly	0.3333
prior	0.2
priority	0.2101
prism	1.0
prison	0.1815
prisoner	0.1563
privacy	0.2857
private	0.1453
private-sector	0.0
privilege	0.0
privitere	0.0
prix	0.4667
prize	0.3095
pro	1.0
pro-american	0.1429
pro-government	1.0
pro-growth	1.0
pro-nato	0.619
pro-royal	1.0
pro-segregation	1.0
pro-taliban	0.4466
pro-united_states	0.3333
pro-western	0.5
proactive	1.0
probability	0.3556
probable	0.6
probation	0.0667
probe	0.2453
problem	0.1385
procedural	0.0
procedure	0.1591
proceed	0.1667
proceeding	0.1636
proceeds	0.2889
process	0.1341
processed	1.0
procession	0.4286
proclaim	0.6
proclamation	0.0
procrastination	0.0
prod	1.0
prodi	0.4667
produce	0.2648
producer	0.1425
product	0.1237
production	0.1879
productive	0.2
profession	0.0667
professional	0.1738
professor	0.1264
proficiency	0.1333
proficient	1.0
profile	0.2538
profit	0.1012
profound	0.1333
prognosis	0.0
program	0.1238
programmer	1.0
progress	0.2082
progress.the	1.0
prohibit	0.1333
prohibition	0.3333
prohibitive	0.6667
project	0.0752
projectile	0.0
projection	0.0
prokopowicz	0.5
proliferate	0.3333
proliferation	0.1905
prolong	0.2182
prolongation	0.6
prominence	1.0
prominent	0.1535
promiscuous	0.0
promise	0.2273
promote	0.6667
promotion	0.2667
prompt	0.2202
pronunciation	0.0
proof	0.2464
prop	0.0
propaganda	0.38
propagate	0.0
propel	0.0
propeller	1.0
proper	0.3158
property	0.2193
prophecy	0.0
prophet	0.2667
prophylactic	0.5238
proponent	0.2857
proportion	0.2727
proportionality	0.0
proposal	0.1713
propose	0.1977
proposition	0.0
proprietor	0.0
prosecute	0.6667
prosecution	0.329
prosecutor	0.2044
prospect	0.2836
prospective	0.3333
prosperity	0.3619
prospero	0.0
prosperous	0.2444
protect	0.3124
protection	0.1618
protective	0.1328
protector	0.4678
protege	0.0
protein	0.0
protest	0.2353
protestant	1.0
protester	0.2153
protestor	0.0
prothom	1.0
prothow	1.0
protocol	0.1515
protract	0.2879
protrude	0.0
protrusion	0.3333
proud	0.5238
prove	0.4667
provide	0.1903
providence	0.6
provider	0.2574
providian	0.4
providians	0.0
province	0.1481
provincial	0.2857
provision	0.1859
provisional	0.3333
provocation	0.0
provocative	0.0
provoke	0.7
prowess	0.3333
proximity	0.6182
proxy	0.0
prudent	0.1667
psalm	0.0
pseudonym	0.3333
psyche	0.4
psychiatrist	0.0
psychiatry	0.3333
psychoanalytic	1.0
psychological	0.316
psychologist	0.2727
psychology	1.0
psychotherapist	0.0
public	0.1064
public-private	0.1333
publication	0.1917
publicist	0.0
publicity	0.0
publicly	0.4444
publish	0.3867
publisher	0.4719
publishing	1.0
pudong	0.0
puff	0.381
pull	0.1601
pull-back	0.0
pull-out	0.0
pullout	0.0
pulmonary	0.5714
pulverize	0.4667
pump	0.2
punch	0.4
punctuate	0.0
puncture	0.0
pundit	0.2
punish	0.4101
punishment	0.2241
punitive	0.5
puppet	0.2889
purcell	0.4
purchase	0.1675
pure	0.3619
purist	0.4359
puritan	1.0
puritanical	0.4267
purity	0.5
purple	0.1455
purport	0.3
purpose	0.1416
purse	0.4667
pursue	0.6818
pursuer	0.0
pursuit	0.2857
push	0.197
pushtun	0.3333
put	0.2513
putin	0.1793
puzzle	0.4
qaboos	0.8
qadi	1.0
qadis	0.8
qaeda	0.3137
qahar	0.6667
qala-i-nau	1.0
qalaye	0.2857
qalqilya	0.0
qana	0.1667
qanooni	0.0
qanuni	0.7273
qari	0.4559
qassem	0.5357
qatar	0.234
qatar-based	0.4722
qatari	1.0
qazi	0.3333
qbe	0.3333
qe	0.0
qian	0.25
qichen	0.6
quadrant	0.5385
quadrennial	0.8611
quagmire	0.3111
qualification	0.5
qualify	0.8333
quality	0.2436
qualm	0.4286
quandary	1.0
quantity	0.3162
quarantine	0.0
quarrel	0.7619
quarrelsome	0.0
quarry	1.0
quart	0.0
quarter	0.1142
quarter-percentage-point	1.0
quarterly	0.1238
qudratullah	0.8667
qudrutallah	1.0
qudrutullah	1.0
que	1.0
queda	0.6667
queen	0.1405
queensland	0.5
quest	0.5714
question	0.1749
question-and-answer	0.0
questionable	0.1667
questioner	0.0
quetta	0.3932
quick	0.2172
quid	1.0
quiet	0.5897
quigley	0.2967
quinci	0.0
quinn	0.0
quinnipiac	1.0
quirky	0.0
quit	0.0
quitest	0.0
quitter	0.0
quo	0.4
quota	0.0
quote	0.1849
qureshi	0.1667
r-la	0.0
r.r	0.0
rabat	0.2857
rabbani	0.386
rabbi	0.3333
rabbit	0.0
rabbo	0.0
rabi	0.9111
rabies	0.0
race	0.1084
rachel	0.2179
racial	0.6667
racicot	0.0
racism	0.3333
racist	0.3333
racy	0.0
radar	0.2774
radar-control	1.0
radiation	0.1154
radical	0.2504
radicalism	1.0
radio	0.2034
radio-jamming	0.0
radioactive	0.1417
radioactivity	0.0
radius	1.0
rafah	0.2
raffle	0.0
rafi	1.0
rafidah	0.4667
rafik	1.0
raft	0.5275
rage	0.2143
ragheads	0.0
ragtag	0.3333
rahman	0.2288
rahmatullah	0.0
rahmonov	0.6667
raid	0.1455
rail	0.269
railroad	0.1667
railway	0.0
rain	0.17
rain-dampened	0.3333
rainbow	1.0
raisbeck	0.4
raise	0.3711
raisin	0.0
raissi	0.2778
raissis	1.0
raja	0.0
rajoy	0.5
rakesh	1.0
rakhmatullo	0.0
rakhmonov	0.6667
rally	0.1356
ralph	1.0
ralston	0.2
ram	0.9
ramada	0.8333
ramadan	0.282
ramallah	0.1429
raman	0.0
ramification	0.0
ramon	0.6667
ramos	0.0
ramp	0.4286
rampage	1.0
rampant	0.0
ramsey	1.0
ramstein	0.5769
ramzi	0.3333
ranch	0.4545
rand	1.0
randall	0.0
randolph	0.0
random	0.2283
randy	0.0
range	0.1588
ranger	0.1721
rania	0.7333
rank	0.2016
rao	0.6
raoof	0.6667
raouf	0.4
raoul	0.0
rapid	0.2949
rapid-fire	0.3571
